;	V3 text file written for MicroBrightField products.
            ( 1305.94  -107.97  -605.06     1.47)  ; 36
            ( 1306.80  -107.87  -605.29     1.47)  ; 37
            ( 1308.33  -107.93  -605.13     0.44)  ; 38
            ( 1309.14  -107.81  -605.51     0.88)  ; 39
            ( 1310.18  -107.42  -606.00     0.37)  ; 40
            ( 1311.40  -106.92  -606.40     0.29)  ; 41
            ( 1312.70  -106.96  -607.08     0.29)  ; 42
            ( 1313.58  -107.30  -607.58     0.29)  ; 43
            ( 1314.56  -107.62  -608.13     1.25)  ; 44
            ( 1315.28  -107.62  -608.49     1.62)  ; 45
            ( 1316.30  -107.69  -609.01     0.44)  ; 46
            ( 1317.13  -108.08  -609.50     0.29)  ; 47
            ( 1317.68  -108.60  -609.86     0.29)  ; 48
             Normal
          |
            ( 1274.74  -114.81  -589.56     0.59)  ; 1, R-2-2-1-1-2
            ( 1275.39  -115.93  -590.13     0.37)  ; 2
            ( 1276.42  -116.41  -590.72     0.37)  ; 3
            ( 1277.32  -117.10  -590.95     0.37)  ; 4
            ( 1277.78  -117.73  -590.74     1.25)  ; 5
            ( 1277.97  -118.90  -591.00     0.44)  ; 6
            ( 1278.19  -119.70  -591.24     0.29)  ; 7
            ( 1278.92  -120.71  -591.90     0.74)  ; 8
            ( 1279.62  -121.27  -592.34     0.37)  ; 9
            ( 1280.74  -121.84  -593.00     0.37)  ; 10
            ( 1281.25  -122.15  -593.44     0.37)  ; 11
            ( 1281.99  -122.64  -594.98     1.25)  ; 12
            ( 1282.46  -123.07  -595.21     0.52)  ; 13
            ( 1282.76  -123.63  -595.31     0.37)  ; 14
            ( 1283.44  -124.26  -594.60     0.37)  ; 15
            ( 1283.58  -124.73  -594.46     0.96)  ; 16
            ( 1283.77  -125.81  -594.19     1.25)  ; 17
            ( 1283.97  -126.76  -594.16     0.29)  ; 18
            ( 1284.10  -127.56  -594.34     0.44)  ; 19
            ( 1284.39  -128.73  -594.66     0.22)  ; 20
            ( 1284.06  -129.97  -596.79     0.81)  ; 21
            ( 1284.31  -130.51  -597.06     0.81)  ; 22
            ( 1284.47  -130.96  -597.21     0.59)  ; 23
            ( 1284.85  -131.82  -597.46     0.88)  ; 24
            ( 1285.07  -132.62  -597.70     0.52)  ; 25
             Normal
          )  ;  End of split
        |
          ( 1240.78  -107.64  -572.11     0.52)  ; 1, R-2-2-1-2
          ( 1241.95  -108.58  -572.45     0.52)  ; 2
          ( 1242.89  -108.94  -572.71     0.52)  ; 3
          ( 1244.40  -109.34  -572.86     0.52)  ; 4
          ( 1244.84  -109.97  -571.69     0.81)  ; 5
          ( 1245.27  -110.75  -570.19     1.40)  ; 6
          ( 1245.86  -112.06  -570.47     1.40)  ; 7
          ( 1246.12  -113.80  -569.85     0.66)  ; 8
          ( 1245.71  -114.72  -568.76     0.59)  ; 9
          ( 1245.05  -115.72  -568.30     0.44)  ; 10
          ( 1245.12  -116.97  -568.46     0.44)  ; 11
          ( 1245.48  -117.91  -568.79     0.66)  ; 12
          ( 1246.21  -118.88  -569.30     0.66)  ; 13
          ( 1246.81  -119.49  -569.82     0.52)  ; 14
          ( 1247.33  -120.82  -569.49     0.44)  ; 15
          ( 1246.73  -121.13  -568.14     0.88)  ; 16
          ( 1246.50  -121.74  -565.46     0.74)  ; 17
          ( 1246.71  -122.44  -565.20     0.52)  ; 18
          ( 1247.55  -122.74  -565.13     0.81)  ; 19
          ( 1248.32  -122.99  -564.54     1.11)  ; 20
          ( 1249.12  -122.76  -564.44     0.81)  ; 21
           Normal
        )  ;  End of split
      |
        ( 1223.79   -98.44  -565.74     2.50)  ; 1, R-2-2-2
        ( 1223.57   -96.65  -565.36     2.50)  ; 2
        ( 1222.95   -94.75  -565.71     2.50)  ; 3
        ( 1222.52   -92.98  -565.30     2.87)  ; 4
        ( 1222.13   -91.54  -565.09     3.46)  ; 5
        (
          ( 1223.22   -90.39  -566.35     1.03)  ; 1, R-2-2-2-1
          ( 1224.31   -89.82  -566.83     0.88)  ; 2
          ( 1225.64   -89.20  -566.86     0.88)  ; 3
          ( 1226.55   -88.20  -566.70     0.88)  ; 4
          ( 1228.20   -87.08  -566.29     1.18)  ; 5
          ( 1229.64   -86.33  -564.54     1.47)  ; 6
          ( 1230.92   -85.74  -563.88     1.62)  ; 7
          ( 1232.24   -85.24  -564.14     1.62)  ; 8
          ( 1233.80   -85.49  -564.78     1.11)  ; 9
          ( 1234.92   -85.53  -565.14     1.55)  ; 10
          ( 1236.39   -85.11  -566.24     1.25)  ; 11
          ( 1237.50   -84.65  -566.66     0.96)  ; 12
          ( 1238.87   -84.11  -566.94     0.96)  ; 13
          ( 1239.97   -83.90  -567.14     0.88)  ; 14
          ( 1240.97   -83.52  -567.39     1.25)  ; 15
          ( 1241.98   -82.88  -567.74     1.25)  ; 16
          ( 1243.17   -81.98  -567.94     1.03)  ; 17
          ( 1244.65   -81.27  -567.30     0.88)  ; 18
          ( 1246.05   -80.56  -567.63     1.11)  ; 19
          ( 1248.04   -80.05  -567.41     0.96)  ; 20
          ( 1249.34   -79.39  -566.83     1.03)  ; 21
          ( 1249.76   -78.35  -566.61     1.11)  ; 22
          ( 1250.60   -76.86  -565.13     0.96)  ; 23
          ( 1251.46   -75.89  -563.79     1.69)  ; 24
          (
            ( 1252.05   -73.87  -564.46     0.81)  ; 1, R-2-2-2-1-1
            ( 1252.21   -72.93  -564.40     1.25)  ; 2
            ( 1252.85   -72.15  -564.61     1.55)  ; 3
            ( 1253.28   -70.88  -564.64     0.81)  ; 4
            ( 1253.66   -70.10  -564.45     1.03)  ; 5
            ( 1253.66   -69.05  -563.95     1.25)  ; 6
            ( 1254.21   -67.56  -563.94     0.59)  ; 7
            ( 1254.53   -66.00  -563.86     0.59)  ; 8
            ( 1254.38   -64.57  -563.57     1.33)  ; 9
            ( 1253.88   -63.21  -563.13     1.33)  ; 10
            ( 1254.26   -62.39  -562.79     0.66)  ; 11
            ( 1254.55   -61.19  -562.75     1.40)  ; 12
            ( 1254.74   -59.79  -562.64     1.03)  ; 13
            ( 1255.66   -58.43  -562.16     0.74)  ; 14
            ( 1256.41   -57.53  -561.66     0.88)  ; 15
            ( 1257.12   -56.70  -561.83     1.11)  ; 16
            ( 1257.64   -55.87  -561.16     0.81)  ; 17
            ( 1258.00   -55.08  -561.01     0.66)  ; 18
            ( 1258.63   -53.79  -561.15     0.44)  ; 19
            ( 1259.61   -52.66  -561.61     0.74)  ; 20
            ( 1260.60   -52.08  -562.38     0.66)  ; 21
            ( 1261.07   -51.29  -562.76     0.59)  ; 22
            ( 1260.97   -49.66  -562.81     0.66)  ; 23
            ( 1260.60   -48.82  -562.50     0.81)  ; 24
            ( 1260.76   -47.98  -561.36     1.03)  ; 25
            ( 1261.33   -46.42  -561.21     1.25)  ; 26
            ( 1261.70   -45.25  -561.16     1.25)  ; 27
            ( 1261.91   -43.39  -560.45     0.66)  ; 28
            ( 1262.08   -42.12  -560.08     0.66)  ; 29
            ( 1262.92   -40.81  -560.24     0.66)  ; 30
            ( 1263.74   -39.61  -560.47     0.66)  ; 31
            ( 1264.89   -38.77  -560.66     0.59)  ; 32
            ( 1265.42   -37.15  -560.42     0.66)  ; 33
            ( 1265.54   -35.75  -560.21     0.44)  ; 34
            ( 1265.72   -34.14  -560.06     0.66)  ; 35
            ( 1265.82   -33.26  -559.98     0.52)  ; 36
            ( 1266.14   -32.25  -559.92     1.11)  ; 37
            ( 1266.43   -31.22  -559.24     0.52)  ; 38
            ( 1266.00   -30.23  -558.88     0.44)  ; 39
            ( 1265.91   -29.32  -558.55     0.44)  ; 40
            ( 1265.88   -28.17  -558.16     0.29)  ; 41
            ( 1266.30   -26.89  -558.19     0.29)  ; 42
            ( 1266.96   -26.32  -558.44     0.29)  ; 43
             Normal
          |
            ( 1252.79   -75.90  -563.65     1.03)  ; 1, R-2-2-2-1-2
            ( 1254.32   -75.85  -564.29     0.88)  ; 2
            (
              ( 1255.06   -75.07  -563.53     0.52)  ; 1, R-2-2-2-1-2-1
              ( 1255.74   -73.83  -563.63     0.66)  ; 2
              ( 1256.58   -73.04  -563.94     0.81)  ; 3
              ( 1257.61   -72.22  -564.34     0.44)  ; 4
              ( 1258.03   -71.72  -564.47     0.74)  ; 5
              ( 1258.70   -70.48  -564.63     0.96)  ; 6
              ( 1259.68   -69.72  -565.01     0.59)  ; 7
              ( 1260.87   -69.47  -565.59     0.66)  ; 8
              ( 1262.08   -68.99  -566.40     0.44)  ; 9
              ( 1263.08   -68.64  -566.86     0.44)  ; 10
              ( 1263.73   -67.73  -566.85     0.59)  ; 11
              ( 1264.23   -66.48  -566.71     0.66)  ; 12
              ( 1264.52   -65.27  -566.69     0.66)  ; 13
              ( 1264.97   -63.96  -566.45     0.59)  ; 14
              ( 1265.57   -63.01  -566.40     0.81)  ; 15
              ( 1266.49   -62.17  -566.61     0.81)  ; 16
              ( 1267.76   -60.95  -566.81     0.52)  ; 17
              ( 1269.07   -59.58  -567.06     0.44)  ; 18
              ( 1270.04   -59.16  -566.20     0.96)  ; 19
              ( 1270.66   -58.63  -566.17     0.96)  ; 20
              ( 1271.75   -59.32  -566.15     0.52)  ; 21
              ( 1273.03   -59.50  -566.56     0.52)  ; 22
              ( 1274.22   -59.34  -566.67     0.52)  ; 23
              ( 1275.46   -58.96  -566.90     0.52)  ; 24
              ( 1275.80   -58.22  -566.63     1.11)  ; 25
              ( 1276.69   -57.70  -566.66     1.11)  ; 26
              ( 1277.32   -56.87  -566.53     0.37)  ; 27
               Normal
            |
              ( 1255.63   -76.67  -564.46     0.66)  ; 1, R-2-2-2-1-2-2
              ( 1257.21   -76.83  -565.02     0.59)  ; 2
              ( 1258.39   -76.37  -565.55     1.03)  ; 3
              ( 1259.23   -76.11  -566.21     0.81)  ; 4
              ( 1260.31   -76.47  -566.96     0.37)  ; 5
              ( 1261.31   -77.41  -567.61     0.37)  ; 6
              ( 1262.19   -77.34  -568.05     0.96)  ; 7
              ( 1262.90   -77.33  -568.41     1.18)  ; 8
              ( 1263.79   -77.77  -568.93     0.44)  ; 9
              ( 1264.47   -78.30  -569.22     0.44)  ; 10
              ( 1265.37   -78.84  -569.76     0.37)  ; 11
              ( 1266.77   -79.19  -570.53     0.37)  ; 12
               Normal
            )  ;  End of split
          )  ;  End of split
        |
          ( 1220.09   -89.20  -564.58     2.58)  ; 1, R-2-2-2-2
          ( 1219.13   -86.60  -563.70     2.50)  ; 2
          ( 1218.38   -84.80  -563.05     2.50)  ; 3
          ( 1217.88   -83.32  -562.44     2.43)  ; 4
          ( 1217.25   -80.75  -560.64     2.73)  ; 5
          ( 1217.06   -78.93  -560.28     2.73)  ; 6
          (
            ( 1216.45   -79.16  -557.83     1.03)  ; 1, R-2-2-2-2-1
            ( 1215.32   -81.36  -557.10     0.74)  ; 2
            ( 1215.56   -82.92  -557.19     0.74)  ; 3
            ( 1216.54   -83.70  -555.90     0.96)  ; 4
            ( 1217.66   -85.60  -555.94     1.03)  ; 5
            ( 1218.31   -86.95  -554.98     1.18)  ; 6
            ( 1218.16   -88.43  -554.85     0.59)  ; 7
            ( 1216.73   -88.90  -553.31     1.18)  ; 8
            ( 1215.82   -89.88  -552.72     0.59)  ; 9
            ( 1214.37   -90.77  -552.11     0.59)  ; 10
            ( 1212.87   -92.27  -551.24     0.74)  ; 11
            ( 1212.37   -93.64  -549.35     0.52)  ; 12
            ( 1211.69   -95.11  -548.89     1.03)  ; 13
            ( 1212.55   -96.51  -548.38     0.52)  ; 14
            ( 1212.30   -98.33  -548.45     0.74)  ; 15
            ( 1211.31   -99.67  -548.09     0.52)  ; 16
            ( 1210.16  -100.42  -546.79     0.52)  ; 17
            ( 1209.51  -101.48  -545.46     0.74)  ; 18
            ( 1208.46  -102.38  -544.11     0.52)  ; 19
            ( 1207.76  -102.88  -543.09     0.44)  ; 20
            ( 1206.66  -103.33  -542.11     0.44)  ; 21
            ( 1206.05  -103.44  -541.75     0.44)  ; 22
             Normal
          |
            ( 1217.50   -79.00  -559.35     3.02)  ; 1, R-2-2-2-2-2
            ( 1217.68   -77.70  -558.22     3.02)  ; 2
            ( 1218.24   -76.02  -558.06     2.65)  ; 3
            ( 1218.86   -74.32  -558.13     2.58)  ; 4
            ( 1220.60   -72.67  -556.05     2.80)  ; 5
            ( 1220.97   -72.11  -556.15     2.80)  ; 6
            (
              ( 1220.04   -72.08  -562.06     0.88)  ; 1, R-2-2-2-2-2-1
              ( 1221.40   -73.46  -562.96     0.66)  ; 2
              ( 1222.95   -74.73  -563.94     0.66)  ; 3
              ( 1224.03   -75.44  -566.23     0.52)  ; 4
              ( 1224.78   -76.14  -567.74     0.52)  ; 5
              ( 1225.78   -76.65  -569.20     0.74)  ; 6
              ( 1227.13   -78.02  -570.10     0.59)  ; 7
              ( 1227.58   -78.72  -570.84     0.59)  ; 8
              ( 1227.82   -79.85  -572.83     0.81)  ; 9
              ( 1227.86   -81.09  -573.10     1.03)  ; 10
              ( 1227.38   -82.57  -574.50     0.88)  ; 11
              ( 1228.44   -84.31  -575.58     0.59)  ; 12
              ( 1229.38   -85.20  -576.19     0.96)  ; 13
              ( 1230.19   -85.97  -576.71     1.11)  ; 14
              ( 1231.16   -87.39  -577.42     0.44)  ; 15
              ( 1232.56   -88.23  -578.40     0.44)  ; 16
              ( 1233.13   -88.88  -579.94     0.44)  ; 17
              ( 1232.88   -89.24  -580.49     0.74)  ; 18
              ( 1232.37   -90.06  -580.41     1.03)  ; 19
              ( 1231.78   -91.05  -580.60     1.03)  ; 20
              ( 1231.05   -92.67  -581.83     0.52)  ; 21
              ( 1230.92   -93.25  -581.85     0.81)  ; 22
              ( 1231.29   -93.79  -582.11     0.81)  ; 23
              ( 1232.00   -94.89  -582.84     1.11)  ; 24
              ( 1232.77   -95.87  -584.74     0.52)  ; 25
              ( 1233.47   -95.86  -585.16     0.37)  ; 26
              ( 1234.55   -95.97  -585.74     0.29)  ; 27
              ( 1234.33   -96.29  -586.29     0.29)  ; 28
              ( 1234.06   -96.79  -587.10     0.59)  ; 29
              ( 1233.90   -97.48  -587.46     0.37)  ; 30
              ( 1233.93   -98.99  -587.64     1.77)  ; 31
              ( 1233.98   -99.40  -588.67     1.92)  ; 32
              ( 1234.02   -99.95  -589.39     1.40)  ; 33
              ( 1234.21  -101.01  -589.64     0.66)  ; 34
              ( 1234.66  -101.98  -590.83     0.44)  ; 35
              ( 1235.14  -102.95  -591.36     0.44)  ; 36
              ( 1235.79  -104.00  -592.60     0.37)  ; 37
              ( 1235.96  -104.96  -592.89     0.88)  ; 38
              ( 1235.75  -106.22  -593.93     1.11)  ; 39
              ( 1235.07  -106.88  -595.38     0.52)  ; 40
              ( 1235.51  -107.97  -595.76     0.29)  ; 41
              ( 1236.23  -108.67  -596.30     0.22)  ; 42
              ( 1236.47  -109.14  -596.76     0.22)  ; 43
              ( 1236.72  -110.32  -597.89     0.22)  ; 44
              ( 1236.71  -110.82  -598.64     1.40)  ; 45
              ( 1236.81  -112.20  -599.44     2.50)  ; 46
              ( 1236.30  -112.57  -600.59     2.50)  ; 47
              ( 1236.53  -113.57  -601.40     1.25)  ; 48
              ( 1236.27  -114.31  -601.38     0.44)  ; 49
              ( 1235.94  -115.37  -602.39     0.74)  ; 50
              ( 1236.04  -116.17  -602.63     0.44)  ; 51
              ( 1236.23  -117.25  -602.89     0.22)  ; 52
              ( 1236.22  -118.18  -603.35     0.66)  ; 53
              ( 1236.50  -119.01  -604.44     0.29)  ; 54
              ( 1236.87  -120.58  -604.92     1.99)  ; 55
              ( 1237.38  -121.26  -605.29     2.36)  ; 56
              ( 1237.20  -122.22  -606.64     0.52)  ; 57
              ( 1237.32  -122.52  -606.74     0.37)  ; 58
              ( 1237.18  -123.10  -606.27     0.22)  ; 59
              ( 1236.83  -124.09  -605.90     0.22)  ; 60
              ( 1236.44  -124.90  -605.76     0.22)  ; 61
               Normal
            |
              ( 1221.26   -71.39  -555.59     2.80)  ; 1, R-2-2-2-2-2-2
              ( 1222.19   -69.89  -555.22     2.80)  ; 2
              ( 1223.16   -68.29  -555.20     2.58)  ; 3
              ( 1224.58   -66.87  -555.24     2.50)  ; 4
              ( 1225.62   -65.39  -555.08     2.73)  ; 5
              (
                ( 1227.24   -65.21  -554.39     0.88)  ; 1, R-2-2-2-2-2-2-1
                ( 1228.29   -65.19  -554.24     0.88)  ; 2
                ( 1229.36   -64.81  -553.56     0.81)  ; 3
                ( 1230.44   -62.82  -553.69     0.88)  ; 4
                ( 1231.26   -61.83  -553.95     0.88)  ; 5
                ( 1232.10   -61.13  -554.28     0.74)  ; 6
                ( 1233.59   -59.87  -554.85     0.74)  ; 7
                ( 1234.18   -58.73  -554.99     0.96)  ; 8
                ( 1235.01   -57.50  -555.01     0.96)  ; 9
                ( 1235.56   -55.32  -554.76     0.66)  ; 10
                ( 1236.13   -53.57  -554.72     0.66)  ; 11
                ( 1236.60   -52.24  -554.30     0.74)  ; 12
                ( 1237.52   -50.23  -553.79     1.03)  ; 13
                ( 1238.72   -49.24  -553.42     1.11)  ; 14
                ( 1239.30   -48.11  -553.01     0.88)  ; 15
                ( 1240.25   -46.87  -553.04     0.59)  ; 16
                ( 1241.44   -45.93  -553.04     0.44)  ; 17
                ( 1242.50   -45.47  -553.10     0.44)  ; 18
                (
                  ( 1243.42   -43.92  -554.15     0.52)  ; 1, R-2-2-2-2-2-2-1-1
                  ( 1244.25   -42.82  -554.41     0.52)  ; 2
                  ( 1244.62   -42.07  -554.96     0.59)  ; 3
                  ( 1245.25   -41.37  -556.34     0.44)  ; 4
                  ( 1246.24   -41.03  -556.79     0.44)  ; 5
                  ( 1247.79   -40.61  -556.36     0.52)  ; 6
                  ( 1249.49   -39.27  -556.07     0.96)  ; 7
                  ( 1250.88   -38.67  -555.95     0.66)  ; 8
                  ( 1251.60   -38.02  -555.95     0.52)  ; 9
                  ( 1252.52   -36.71  -556.23     0.44)  ; 10
                  ( 1253.12   -34.36  -555.97     0.66)  ; 11
                  ( 1253.39   -32.37  -555.40     0.44)  ; 12
                  ( 1253.86   -31.08  -555.11     0.44)  ; 13
                  ( 1254.54   -30.08  -553.89     0.66)  ; 14
                  ( 1255.27   -28.65  -553.30     0.96)  ; 15
                  ( 1255.85   -27.16  -552.96     0.66)  ; 16
                  ( 1257.05   -25.77  -553.24     0.66)  ; 17
                  ( 1258.35   -24.34  -552.59     0.74)  ; 18
                  ( 1258.65   -22.93  -552.46     0.52)  ; 19
                  ( 1258.80   -21.37  -552.24     0.44)  ; 20
                  ( 1258.82   -20.71  -552.15     0.44)  ; 21
                  ( 1258.30   -19.68  -551.54     0.44)  ; 22
                  ( 1258.69   -19.25  -551.60     0.37)  ; 23
                  ( 1260.40   -18.48  -552.35     0.37)  ; 24
                  ( 1261.10   -18.10  -552.51     0.37)  ; 25
                   Normal
                |
                  ( 1244.13   -45.29  -553.76     0.44)  ; 1, R-2-2-2-2-2-2-1-2
                  ( 1246.23   -44.14  -554.20     0.44)  ; 2
                  ( 1247.36   -43.30  -554.44     0.44)  ; 3
                  ( 1248.44   -42.60  -554.75     0.44)  ; 4
                  ( 1249.51   -41.22  -555.02     0.52)  ; 5
                  ( 1249.89   -40.34  -554.81     0.52)  ; 6
                  ( 1250.08   -38.44  -553.46     0.52)  ; 7
                  ( 1251.14   -36.86  -552.69     0.52)  ; 8
                  ( 1251.88   -36.05  -551.72     0.66)  ; 9
                  ( 1252.03   -35.35  -551.35     0.74)  ; 10
                  ( 1251.80   -33.84  -550.95     0.81)  ; 11
                  ( 1251.77   -33.11  -550.83     0.59)  ; 12
                   Normal
                )  ;  End of split
              |
                ( 1226.31   -63.37  -555.13     2.36)  ; 1, R-2-2-2-2-2-2-2
                ( 1227.24   -61.49  -555.33     2.21)  ; 2
                ( 1227.98   -60.19  -554.95     2.21)  ; 3
                ( 1228.94   -58.22  -555.01     2.58)  ; 4
                ( 1228.95   -57.03  -554.85     2.58)  ; 5
                (
                  ( 1230.18   -57.30  -555.51     1.18)  ; 1, R-2-2-2-2-2-2-2-1
                  ( 1231.44   -57.19  -555.60     0.81)  ; 2
                  ( 1231.82   -57.06  -557.34     0.66)  ; 3
                  ( 1232.68   -56.35  -560.79     1.03)  ; 4
                  ( 1233.91   -55.83  -561.34     0.74)  ; 5
                  ( 1234.57   -54.72  -561.78     0.88)  ; 6
                  ( 1235.05   -53.59  -561.86     1.03)  ; 7
                  ( 1235.50   -52.56  -562.61     0.74)  ; 8
                  ( 1236.33   -51.80  -563.13     1.03)  ; 9
                  ( 1237.13   -51.51  -563.15     1.03)  ; 10
                  ( 1238.57   -51.18  -563.29     0.74)  ; 11
                  (
                    ( 1239.11   -50.03  -561.56     0.59)  ; 1, R-2-2-2-2-2-2-2-1-1
                    ( 1239.92   -49.54  -560.47     0.52)  ; 2
                    ( 1240.36   -48.81  -560.31     0.96)  ; 3
                    ( 1240.86   -48.24  -560.15     0.96)  ; 4
                    ( 1241.78   -47.34  -559.46     0.66)  ; 5
                    ( 1242.01   -46.55  -559.40     1.18)  ; 6
                    ( 1242.51   -45.84  -559.00     1.33)  ; 7
                    ( 1243.42   -44.77  -559.04     0.44)  ; 8
                    ( 1243.66   -43.57  -559.86     0.37)  ; 9
                    ( 1243.58   -43.41  -559.86     0.96)  ; 10
                    ( 1244.21   -42.23  -560.01     0.44)  ; 11
                    ( 1244.69   -41.00  -560.06     0.59)  ; 12
                    ( 1245.54   -40.41  -560.41     0.44)  ; 13
                    ( 1246.17   -39.91  -560.59     0.88)  ; 14
                    ( 1247.25   -38.78  -560.02     0.37)  ; 15
                    ( 1248.04   -37.64  -559.16     0.81)  ; 16
                    ( 1249.10   -36.20  -558.55     0.52)  ; 17
                    ( 1249.02   -34.83  -557.15     1.25)  ; 18
                    ( 1248.36   -33.30  -556.51     0.59)  ; 19
                    ( 1248.27   -32.43  -556.34     0.59)  ; 20
                    ( 1248.39   -31.38  -556.38     0.66)  ; 21
                    ( 1249.16   -30.43  -555.61     0.81)  ; 22
                    ( 1250.09   -29.94  -555.54     0.81)  ; 23
                    ( 1250.70   -29.40  -555.56     0.81)  ; 24
                    ( 1251.54   -28.37  -555.63     0.52)  ; 25
                    ( 1251.95   -27.17  -554.50     0.37)  ; 26
                    ( 1252.21   -25.41  -554.24     0.29)  ; 27
                    ( 1252.50   -24.44  -553.90     0.29)  ; 28
                    ( 1253.44   -23.37  -552.72     0.74)  ; 29
                    ( 1254.13   -22.75  -552.51     0.74)  ; 30
                    ( 1254.65   -22.38  -552.38     0.52)  ; 31
                    ( 1255.17   -21.78  -552.49     0.59)  ; 32
                    ( 1255.99   -21.35  -552.78     0.29)  ; 33
                    ( 1256.69   -21.82  -553.20     0.29)  ; 34
                    ( 1256.88   -22.00  -553.33     0.29)  ; 35
                     Normal
                  |
                    ( 1239.42   -50.15  -563.84     1.11)  ; 1, R-2-2-2-2-2-2-2-1-2
                    ( 1240.34   -48.94  -564.13     0.59)  ; 2
                    ( 1240.89   -47.70  -564.30     0.59)  ; 3
                    ( 1241.42   -46.38  -565.25     0.96)  ; 4
                    ( 1241.79   -45.83  -565.36     0.66)  ; 5
                    ( 1242.69   -45.29  -565.74     0.59)  ; 6
                    ( 1243.96   -44.36  -566.17     0.81)  ; 7
                    ( 1245.08   -43.23  -566.58     0.52)  ; 8
                    ( 1246.09   -42.21  -566.95     0.52)  ; 9
                    ( 1246.91   -41.02  -567.19     1.18)  ; 10
                    ( 1247.61   -40.28  -567.42     1.18)  ; 11
                    ( 1249.35   -39.16  -568.15     0.52)  ; 12
                    ( 1250.20   -38.56  -568.49     0.81)  ; 13
                    ( 1250.84   -37.79  -568.70     0.66)  ; 14
                    ( 1251.38   -36.92  -568.85     0.59)  ; 15
                    ( 1251.53   -36.34  -568.77     0.66)  ; 16
                    ( 1252.06   -35.40  -569.10     0.37)  ; 17
                    ( 1252.75   -34.57  -569.34     0.88)  ; 18
                    ( 1253.41   -33.90  -569.56     0.59)  ; 19
                    ( 1253.90   -33.18  -569.71     0.29)  ; 20
                     Normal
                  )  ;  End of split
                |
                  ( 1229.43   -55.06  -553.97     2.43)  ; 1, R-2-2-2-2-2-2-2-2
                  ( 1229.40   -53.45  -555.35     2.43)  ; 2
                  (
                    ( 1228.31   -53.27  -554.70     1.25)  ; 1, R-2-2-2-2-2-2-2-2-1
                    (
                      ( 1227.41   -54.38  -554.89     0.74)  ; 1, R-2-2-2-2-2-2-2-2-1-1
                      ( 1225.96   -55.03  -555.05     0.59)  ; 2
                      ( 1224.55   -55.46  -555.35     0.52)  ; 3
                      ( 1223.19   -56.01  -555.56     0.66)  ; 4
                      ( 1222.65   -56.68  -555.38     0.52)  ; 5
                      ( 1221.57   -57.58  -555.16     0.88)  ; 6
                      ( 1220.75   -57.93  -555.55     0.88)  ; 7
                      ( 1220.05   -58.21  -556.05     0.66)  ; 8
                      ( 1219.09   -58.43  -556.34     1.11)  ; 9
                      ( 1218.33   -59.13  -556.80     0.37)  ; 10
                      ( 1217.26   -59.86  -557.72     0.81)  ; 11
                      ( 1216.47   -60.74  -557.86     0.44)  ; 12
                      ( 1215.58   -61.59  -558.96     1.18)  ; 13
                      ( 1214.91   -62.66  -558.91     0.59)  ; 14
                      ( 1214.52   -63.69  -558.88     0.44)  ; 15
                      ( 1213.94   -64.94  -558.97     0.59)  ; 16
                      ( 1212.97   -66.22  -559.21     0.29)  ; 17
                      ( 1212.42   -66.98  -559.04     0.29)  ; 18
                      ( 1211.69   -68.00  -559.50     0.74)  ; 19
                      ( 1210.90   -68.35  -560.36     0.44)  ; 20
                      ( 1209.68   -69.27  -560.97     0.96)  ; 21
                      ( 1209.59   -69.93  -561.23     1.03)  ; 22
                      ( 1209.20   -70.61  -561.40     0.29)  ; 23
                      ( 1208.65   -70.99  -561.86     0.29)  ; 24
                      ( 1207.87   -71.68  -562.92     0.52)  ; 25
                      ( 1207.48   -72.21  -563.96     0.29)  ; 26
                      ( 1206.89   -72.90  -564.10     0.29)  ; 27
                      ( 1206.16   -73.41  -565.44     0.74)  ; 28
                      ( 1205.80   -74.37  -565.46     0.88)  ; 29
                      ( 1205.61   -75.57  -565.55     0.44)  ; 30
                      ( 1205.77   -76.39  -566.16     0.29)  ; 31
                      ( 1205.81   -77.60  -567.45     0.74)  ; 32
                      ( 1206.39   -78.75  -567.91     0.29)  ; 33
                      ( 1205.79   -79.53  -569.15     0.29)  ; 34
                      ( 1205.42   -80.04  -569.38     0.74)  ; 35
                      ( 1204.92   -80.68  -569.41     0.52)  ; 36
                      ( 1204.43   -81.49  -569.76     0.37)  ; 37
                      ( 1203.57   -82.03  -570.36     0.96)  ; 38
                      ( 1202.91   -82.12  -572.28     1.33)  ; 39
                      ( 1204.15   -82.95  -569.50     0.74)  ; 40
                       Normal
                    |
                      ( 1227.68   -51.43  -554.92     0.44)  ; 1, R-2-2-2-2-2-2-2-2-1-2
                      ( 1227.12   -50.57  -554.85     0.96)  ; 2
                      ( 1225.90   -49.86  -554.94     0.52)  ; 3
                      ( 1225.05   -49.19  -555.15     0.74)  ; 4
                      ( 1223.86   -48.40  -555.10     0.44)  ; 5
                      ( 1223.14   -47.17  -555.44     0.44)  ; 6
                      ( 1222.33   -46.62  -555.55     0.59)  ; 7
                      ( 1221.50   -45.58  -555.18     0.59)  ; 8
                      ( 1220.79   -45.42  -554.92     0.44)  ; 9
                      ( 1219.83   -45.34  -554.55     0.37)  ; 10
                      ( 1218.71   -45.24  -554.31     0.37)  ; 11
                      ( 1218.28   -45.15  -554.28     0.37)  ; 12
                      ( 1217.30   -44.79  -554.06     0.37)  ; 13
                      ( 1216.63   -44.07  -553.69     0.81)  ; 14
                      ( 1215.38   -43.59  -554.13     0.44)  ; 15
